-114.11581372377131 -330.83432472166248 -275.88310321688994
-114.11581372377131 -330.83432472166248 -275.88310321688994
-108.93432539152619 -306.2299597650001 -254.88207342843123
-99.048227961174746 -280.86814768112896 -236.65271760181005
-88.187857817413672 -259.28440085344937 -214.5289728543064
-82.613795148624192 -236.20237296007141 -191.95873443892202
-74.857767278050432 -210.23684213582331 -173.54946804616571
-63.118194083990112 -187.49121400486035 -153.10234916396593
-55.938998026019732 -165.70661664212895 -129.71097660615177
-50.02053268178075 -140.12832443294653 -110.11534994956622
-38.788959472418711 -115.85406143733184 -91.197692385902641
-29.468894880997222 -94.594910796349467 -68.079501313301066
-24.320654564266633 -70.231530711805846 -46.791307850002653
-14.770080036561579 -44.706446670385283 -28.611031193616583
